Survived,Pclass,Sex,SibSp,Parch,Fare,Embarked,CabinLetter,Title,Age
0,3,male,2,0,46.47750473022461,S,C,Mr.,37.21806335449219
0,3,male,1,1,63.90024185180664,S,C,Mr.,33.455482482910156
0,2,male,2,1,44.72127151489258,S,NoCabin,Mr.,28.12535858154297
0,3,male,1,0,33.63104248046875,S,NoCabin,Mr.,21.39630889892578
0,3,female,0,1,30.2492618560791,S,NoCabin,Miss.,2.6587624549865723
0,3,male,1,1,41.80790328979492,C,C,Mr.,24.908098220825195
0,3,male,0,0,8.725661277770996,S,C,Mr.,28.693817138671875
0,3,male,1,0,33.27900695800781,S,D,Mr.,30.741212844848633
0,3,female,0,0,14.85837459564209,C,C,Mr.,29.720022201538086
0,3,male,0,0,-31.41170310974121,S,NoCabin,Mr.,22.766294479370117
0,3,male,-1,0,-6.5404486656188965,S,NoCabin,Mr.,39.56658935546875
0,3,male,1,0,1.8833374977111816,S,NoCabin,Mr.,13.517786026000977
0,2,female,1,1,47.55852127075195,Q,B,Miss.,23.968978881835938
0,3,male,2,1,18.7858943939209,S,C,Mr.,39.20438766479492
0,3,male,0,0,25.634485244750977,S,NoCabin,Mr.,35.20699691772461
0,3,male,-1,0,-61.1374397277832,S,NoCabin,Mr.,27.449665069580078
0,3,male,2,0,-4.661599636077881,S,D,Mr.,41.144065856933594
0,3,female,0,1,48.770423889160156,S,B,Mrs.,3.4322972297668457
0,3,male,-1,0,-13.177876472473145,S,NoCabin,Mr.,28.222551345825195
0,3,male,1,0,31.957717895507812,S,D,Mr.,21.596586227416992
0,3,female,1,1,35.08881759643555,C,C,Miss.,14.5663480758667
0,3,male,0,0,6.708685398101807,S,C,Mr.,23.07657241821289
0,3,male,1,0,63.501686096191406,C,C,Mr.,19.869155883789062
0,3,male,1,0,95.79178619384766,C,C,Mr.,34.97661590576172
0,2,male,0,0,16.252086639404297,S,B,Mr.,33.914730072021484
0,3,male,1,0,32.536041259765625,S,C,Mrs.,21.441577911376953
0,3,male,2,1,46.89103698730469,S,B,Mr.,33.1534309387207
0,3,male,1,1,19.76769256591797,S,B,Mr.,22.196622848510742
0,3,male,0,0,-4.339715480804443,S,NoCabin,Mr.,29.422163009643555
0,3,male,1,0,-20.266881942749023,S,D,Mr.,39.2929801940918
0,3,male,1,0,10.05564022064209,S,D,Mr.,32.948089599609375
0,3,male,1,0,16.374536514282227,S,NoCabin,Mr.,21.068347930908203
0,3,male,1,0,-7.738839626312256,S,NoCabin,Mr.,5.206007480621338
0,3,female,1,1,60.10424041748047,C,B,Miss.,18.531627655029297
0,3,male,1,1,38.66120147705078,C,C,Miss.,29.784202575683594
0,3,male,1,0,9.266011238098145,S,NoCabin,Mr.,30.564104080200195
0,3,male,1,1,23.657255172729492,S,B,Mrs.,29.1713924407959
0,3,male,2,0,34.24538040161133,S,NoCabin,Mr.,14.061856269836426
0,3,male,1,0,24.37814712524414,S,NoCabin,Mrs.,-6.661956310272217
0,2,male,1,0,11.75154972076416,S,B,Mr.,47.20220184326172
0,3,male,1,0,-9.09252643585205,S,NoCabin,Mr.,36.25907897949219
0,3,male,-1,2,73.63200378417969,S,B,Mr.,27.941024780273438
0,3,male,1,-1,-46.45137405395508,S,D,Mr.,48.82798385620117
0,3,male,1,1,39.86185836791992,S,C,Mrs.,21.167383193969727
0,3,male,1,1,-2.537271022796631,S,NoCabin,Mr.,18.873430252075195
0,3,male,1,1,-16.924211502075195,S,C,Mr.,18.97317123413086
0,3,male,1,1,39.00848388671875,S,D,Mr.,39.23870849609375
0,3,male,1,1,25.23786163330078,S,B,Mr.,26.031007766723633
0,2,male,1,1,53.71651840209961,S,B,Mr.,39.247108459472656
0,3,male,2,0,50.78944396972656,S,NoCabin,Mr.,23.073728561401367
0,3,male,1,1,56.7973747253418,S,C,Mr.,33.26920700073242
0,3,male,0,1,9.433188438415527,Q,C,Mr.,22.125211715698242
0,3,male,0,0,19.836984634399414,S,NoCabin,Mr.,28.055540084838867
0,3,male,1,0,2.1187996864318848,S,D,Mr.,29.6484375
0,3,male,0,0,19.793678283691406,S,NoCabin,Mr.,21.728830337524414
0,3,male,0,0,34.062828063964844,S,D,Mr.,34.95722961425781
0,3,female,0,1,41.79818344116211,C,C,Miss.,32.67042922973633
0,3,female,2,1,48.37565231323242,S,NoCabin,Mrs.,3.8979592323303223
0,3,male,1,0,6.429489612579346,S,D,Mr.,36.09514617919922
0,3,male,0,0,-2.6491904258728027,S,NoCabin,Mr.,34.07901382446289
0,3,male,1,1,68.94575500488281,C,C,Mr.,29.81028175354004
0,3,male,1,0,-14.362950325012207,S,D,Mr.,26.604053497314453
0,3,male,1,0,22.999832153320312,S,NoCabin,Mr.,1.2800756692886353
0,3,male,0,0,-36.11489486694336,S,NoCabin,Mr.,28.9965877532959
0,1,male,2,0,30.36597442626953,C,B,Mr.,15.15294361114502
0,3,male,0,0,-2.180295467376709,S,NoCabin,Mr.,41.336830139160156
0,3,male,1,0,16.27167510986328,S,D,Mr.,36.8668327331543
0,3,male,2,1,75.78341674804688,S,D,Mr.,43.925621032714844
0,3,male,0,1,45.66705322265625,S,C,Mr.,34.72276306152344
0,3,male,2,0,85.474365234375,S,B,Mr.,51.10735321044922
0,3,female,1,1,52.879310607910156,C,C,Mr.,32.56589889526367
0,3,male,-1,0,-50.04972457885742,S,D,Mr.,38.973873138427734
0,3,male,0,0,29.772531509399414,S,C,Mr.,31.768232345581055
0,3,female,-1,0,61.16450119018555,C,B,Miss.,20.057130813598633
0,1,male,2,1,111.3147964477539,C,B,Mr.,-4.8776164054870605
0,3,male,1,0,-40.81162643432617,S,D,Mr.,37.57079315185547
0,3,male,1,0,31.802566528320312,S,NoCabin,Mr.,31.180652618408203
0,3,male,1,1,47.59890365600586,C,C,Mrs.,9.00444507598877
0,3,male,1,0,2.3507065773010254,S,D,Mr.,29.515535354614258
0,3,male,0,0,4.560570240020752,S,NoCabin,Mr.,23.350671768188477
0,3,male,1,1,64.2684097290039,S,B,Mr.,35.87698745727539
0,3,male,1,0,6.221357822418213,S,NoCabin,Mr.,29.773120880126953
0,3,male,1,0,50.79677963256836,S,D,Mr.,31.434049606323242
0,3,male,0,0,-17.259004592895508,S,NoCabin,Mr.,27.987266540527344
0,3,male,2,0,59.32365036010742,S,B,Mr.,41.210784912109375
0,3,male,0,0,2.8010964393615723,S,B,Mr.,35.258026123046875
0,3,male,0,0,45.62369918823242,S,D,Mr.,30.28631591796875
0,3,female,0,1,54.530784606933594,C,C,Miss.,27.1422119140625
0,3,male,-1,0,13.716605186462402,S,C,Mr.,54.9323844909668
0,3,female,0,0,-18.555681228637695,C,C,Miss.,18.44511604309082
0,3,male,0,1,29.879600524902344,C,C,Miss.,26.094873428344727
0,3,male,0,0,-17.824804306030273,S,E,Mr.,30.660314559936523
0,3,male,2,0,71.56640625,S,B,Mr.,48.272987365722656
0,3,male,0,0,-14.65459156036377,S,NoCabin,Mr.,32.30610275268555
0,3,female,1,1,54.420555114746094,C,C,Miss.,36.97397232055664
0,3,male,0,1,51.113441467285156,S,C,Mr.,37.83003616333008
0,3,male,1,1,66.41678619384766,S,B,Mr.,21.792699813842773
0,3,female,0,1,83.78276824951172,S,C,Miss.,23.686128616333008
0,3,female,1,0,38.4423942565918,C,C,Mrs.,19.92901611328125
0,3,female,-1,0,44.7350959777832,C,C,Mrs.,28.798768997192383
0,3,male,1,1,52.002418518066406,S,B,Mr.,40.99956512451172
0,3,male,0,0,46.834251403808594,S,C,Mrs.,25.792463302612305
0,3,male,0,0,32.157493591308594,S,NoCabin,Mr.,31.151546478271484
0,3,female,0,0,109.52478790283203,C,C,Miss.,9.582215309143066
0,3,male,0,1,34.632850646972656,S,C,Mr.,46.720237731933594
0,3,male,1,0,33.97250747680664,S,NoCabin,Mr.,45.7286262512207
0,3,female,1,0,75.43163299560547,S,B,Misc.,24.100502014160156
0,3,male,-1,1,16.472259521484375,C,C,Mr.,40.851043701171875
0,2,female,0,1,63.37087631225586,S,B,Miss.,29.420452117919922
0,3,male,0,0,-24.366182327270508,S,D,Mr.,33.95991516113281
0,3,male,2,0,39.09162521362305,S,C,Mr.,42.91432189941406
0,3,male,1,0,-37.640933990478516,S,C,Mr.,17.982406616210938
0,3,male,0,0,28.163299560546875,S,NoCabin,Mr.,34.99163818359375
0,3,male,1,1,65.73489379882812,C,C,Mr.,28.351306915283203
0,3,male,1,1,29.48229217529297,S,NoCabin,Mr.,26.334516525268555
0,3,male,2,1,-1.316495418548584,S,NoCabin,Mr.,22.756643295288086
0,3,male,1,0,49.48744583129883,S,NoCabin,Mr.,19.545917510986328
0,3,male,1,0,56.285888671875,S,B,Mr.,39.02001190185547
0,3,male,1,0,30.273616790771484,S,NoCabin,Mr.,20.168277740478516
0,3,female,0,1,77.14131927490234,S,C,Mrs.,23.310373306274414
0,3,female,1,0,34.85445785522461,Q,NoCabin,Mrs.,21.446765899658203
0,3,male,1,0,14.36643123626709,C,C,Mr.,28.74215316772461
0,3,male,-2,-1,-26.785070419311523,S,NoCabin,Mr.,30.392009735107422
0,3,female,0,1,57.2808837890625,C,C,Miss.,21.501014709472656
0,3,male,2,0,72.7365951538086,S,B,Mr.,55.8425178527832
0,3,male,0,0,-14.79247760772705,S,NoCabin,Mr.,32.97262191772461
0,3,female,1,1,99.21991729736328,S,C,Miss.,35.9625129699707
0,3,male,0,0,2.1027398109436035,S,D,Mr.,27.80329704284668
0,3,male,2,0,11.920226097106934,S,D,Mr.,29.41946029663086
0,3,male,0,0,12.115145683288574,S,D,Mr.,18.91747283935547
0,3,male,-1,-1,-39.16789627075195,S,B,Mr.,20.184511184692383
0,3,male,1,0,-11.517579078674316,S,B,Mr.,20.567447662353516
0,3,male,0,0,15.427960395812988,S,NoCabin,Mr.,35.11026382446289
0,3,male,1,-1,-29.067155838012695,S,D,Mr.,24.854841232299805
0,3,male,1,1,54.68722915649414,S,NoCabin,Mr.,4.424461841583252
0,3,female,0,0,55.46063232421875,S,C,Mr.,-8.16962718963623
0,3,female,1,1,37.07908630371094,C,C,Mrs.,21.926925659179688
0,3,male,0,1,33.169525146484375,S,C,Mr.,38.548667907714844
0,3,male,1,1,67.28419494628906,C,C,Mr.,41.143863677978516
0,3,male,2,1,53.360870361328125,C,C,Mr.,23.8106689453125
0,3,male,0,0,41.982749938964844,S,C,Mr.,16.824417114257812
0,3,male,1,0,3.1411232948303223,S,NoCabin,Mr.,34.356544494628906
0,3,male,2,1,28.801904678344727,C,C,Mr.,28.07038116455078
0,3,female,0,1,56.30179977416992,S,B,Mrs.,20.677654266357422
0,3,male,0,0,28.65227508544922,S,NoCabin,Mr.,26.605785369873047
0,3,male,1,1,47.16689682006836,S,C,Mr.,50.008934020996094
0,3,male,1,0,26.967161178588867,S,NoCabin,Mr.,32.60723876953125
0,3,male,0,-1,15.339186668395996,S,NoCabin,Mr.,32.05818557739258
0,3,male,1,1,61.082210540771484,C,B,Mr.,26.303462982177734
0,3,female,1,0,57.319732666015625,Q,C,Miss.,24.66998291015625
0,3,male,0,0,3.4437966346740723,S,C,Mr.,38.02800369262695
0,3,male,1,0,18.921283721923828,S,NoCabin,Mr.,24.832008361816406
0,3,male,0,0,18.714675903320312,S,B,Mr.,45.85681915283203
0,3,male,-1,0,-54.52790451049805,S,NoCabin,Mr.,35.14078140258789
0,3,female,1,1,71.07743835449219,S,C,Miss.,31.508630752563477
0,3,male,1,0,10.040173530578613,S,C,Mr.,37.53556823730469
0,3,male,1,0,28.503618240356445,S,D,Mr.,40.52452850341797
0,3,male,2,1,72.51435852050781,S,B,Mr.,14.22436237335205
0,3,male,1,2,124.50469970703125,S,B,Mr.,27.538503646850586
0,3,male,-1,0,50.52635192871094,S,NoCabin,Mr.,24.918176651000977
0,3,male,0,0,0.7403722405433655,S,C,Mr.,14.807861328125
0,3,male,-1,0,-70.61654663085938,S,D,Mr.,43.748756408691406
0,3,male,0,0,36.595985412597656,S,C,Mr.,43.1215705871582
0,3,female,0,1,0.6981969475746155,Q,C,Miss.,30.907814025878906
0,3,male,1,0,-22.736928939819336,S,D,Mr.,32.63883590698242
0,3,male,1,1,33.717247009277344,S,B,Mr.,41.77420425415039
0,3,male,1,1,63.15739822387695,S,B,Mr.,43.35005569458008
0,3,male,0,1,45.04982376098633,Q,C,Mrs.,46.039615631103516
0,3,male,1,0,45.75575256347656,S,D,Mr.,36.213035583496094
0,3,male,0,0,-4.048429012298584,S,NoCabin,Mr.,26.269073486328125
0,2,male,0,0,-9.864117622375488,S,NoCabin,Mr.,30.350542068481445
0,3,male,0,0,7.347044467926025,S,NoCabin,Mr.,42.75597381591797
0,3,male,1,0,35.71133041381836,S,C,Mr.,27.05344009399414
0,3,male,0,0,17.500938415527344,S,B,Mr.,41.25359344482422
0,3,male,2,-1,72.74380493164062,S,B,Mr.,63.63176727294922
0,3,male,1,0,40.30404281616211,S,NoCabin,Mr.,25.634784698486328
0,3,male,0,0,26.241451263427734,S,NoCabin,Mr.,13.663267135620117
0,3,male,1,0,2.2750134468078613,S,B,Mr.,32.64860916137695
0,3,male,2,0,-22.20145606994629,S,B,Mr.,37.5227165222168
0,3,male,0,0,2.8289265632629395,S,NoCabin,Mr.,20.915672302246094
0,3,male,2,0,74.54180908203125,S,C,Mr.,55.04755783081055
0,2,male,0,1,72.60173797607422,S,B,Mr.,27.308942794799805
0,3,female,1,1,72.38505554199219,C,B,Mrs.,9.183732032775879
0,3,male,0,0,43.56711196899414,S,NoCabin,Mr.,48.68003845214844
0,3,male,1,1,96.13324737548828,C,C,Mr.,43.60245132446289
0,3,female,1,1,44.91563034057617,C,B,Mrs.,25.700014114379883
0,3,male,0,-1,-9.125176429748535,S,D,Mr.,39.60996627807617
0,3,male,0,1,-46.66232681274414,S,D,Mr.,29.045040130615234
0,3,male,0,1,38.58206558227539,C,C,Miss.,30.214189529418945
0,2,female,1,0,33.74614715576172,S,B,Miss.,18.78969955444336
0,3,male,1,0,10.271607398986816,S,C,Mr.,23.546091079711914
0,3,male,0,0,28.231395721435547,S,NoCabin,Mr.,26.736045837402344
0,3,female,1,0,49.97361755371094,Q,C,Miss.,23.641887664794922
0,3,male,0,0,27.69118881225586,S,C,Mr.,30.995542526245117
0,3,male,1,0,37.96857833862305,S,D,Mr.,30.03253746032715
0,3,male,-1,0,-9.587960243225098,S,B,Mr.,24.30877685546875
0,3,female,1,1,15.736083030700684,S,NoCabin,Mrs.,15.402495384216309
0,3,male,1,1,65.61065673828125,S,C,Miss.,31.434226989746094
0,3,female,1,0,8.352984428405762,C,C,Miss.,20.569622039794922
0,3,male,-1,1,1.3305649757385254,S,B,Mr.,30.306297302246094
0,3,male,1,0,43.600730895996094,S,C,Mr.,27.745330810546875
0,3,male,1,0,24.541658401489258,S,C,Mr.,40.3507194519043
0,3,male,1,0,28.73293685913086,S,B,Mr.,44.729759216308594
0,3,male,1,1,73.53987884521484,S,C,Mr.,23.36288070678711
0,3,male,2,1,43.61947250366211,C,C,Mr.,13.313094139099121
0,3,male,2,1,63.39241027832031,S,B,Mr.,39.797264099121094
0,3,male,-2,-1,-31.584928512573242,S,NoCabin,Mr.,38.66428756713867
0,3,male,0,0,14.172263145446777,S,D,Mr.,21.45319938659668
0,3,female,0,1,31.665843963623047,S,C,Mrs.,18.37598991394043
0,3,male,1,0,54.22090530395508,S,C,Mr.,15.506281852722168
0,3,male,0,0,33.75627136230469,S,C,Mr.,29.64313316345215
0,3,male,1,0,88.47969055175781,S,B,Mr.,27.18572235107422
0,3,female,1,1,113.11581420898438,C,C,Miss.,36.288116455078125
0,3,male,1,1,69.07357788085938,C,C,Mrs.,30.274240493774414
0,3,female,1,1,30.937044143676758,C,C,Mrs.,17.949520111083984
0,2,female,1,1,55.729698181152344,S,B,Miss.,39.42628479003906
0,3,male,1,0,41.55889892578125,S,NoCabin,Mr.,24.46161460876465
0,3,female,2,0,36.6287727355957,C,B,Mrs.,39.66204833984375
0,3,male,0,0,11.157759666442871,S,NoCabin,Mr.,36.82223129272461
0,3,male,0,0,-13.86375904083252,S,B,Mr.,44.859981536865234
0,3,male,1,1,60.893001556396484,S,B,Mr.,40.86332702636719
0,3,male,0,0,76.0480728149414,S,D,Mr.,13.840020179748535
0,3,female,1,0,50.82197952270508,S,B,Mrs.,7.5801682472229
0,3,male,1,0,54.43907928466797,S,B,Mr.,32.29289245605469
0,3,male,0,0,14.049515724182129,S,D,Mr.,28.961992263793945
0,3,male,2,1,58.63405990600586,S,C,Mr.,31.36330795288086
0,3,male,-1,0,-15.082547187805176,S,C,Mr.,31.07384490966797
0,3,male,0,0,2.5766873359680176,S,D,Mr.,40.65134811401367
0,3,male,1,0,14.075087547302246,S,C,Mr.,38.06051254272461
0,3,male,1,0,76.8746566772461,S,B,Mr.,35.21742630004883
0,3,male,0,0,19.383596420288086,S,C,Mr.,25.75853729248047
0,3,male,1,0,42.15843200683594,S,D,Mr.,42.05423355102539
0,3,male,0,0,42.11837387084961,S,NoCabin,Mr.,23.840272903442383
0,2,male,2,1,72.8174819946289,S,B,Mr.,61.6859016418457
0,3,male,0,1,26.266599655151367,S,C,Mr.,17.33225440979004
0,3,male,0,0,39.4780387878418,S,D,Mr.,26.316743850708008
0,2,male,0,1,76.62321472167969,S,B,Mr.,37.03588104248047
0,3,male,0,0,-1.2408957481384277,S,C,Mr.,21.776201248168945
0,3,male,1,-1,24.648775100708008,S,NoCabin,Mr.,20.723731994628906
0,2,male,-2,0,13.434683799743652,S,NoCabin,Mr.,40.44207763671875
0,3,male,0,0,32.09034729003906,S,NoCabin,Mr.,19.965070724487305
0,3,male,0,0,32.90949630737305,S,E,Mr.,42.98564147949219
0,3,male,0,0,63.93623733520508,S,C,Mr.,20.138681411743164
0,3,female,0,1,33.980247497558594,C,C,Miss.,24.134998321533203
0,3,male,1,1,47.591976165771484,S,NoCabin,Mr.,-0.974700391292572
0,3,female,1,1,22.94324493408203,S,NoCabin,Mrs.,-1.6886190176010132
0,3,male,1,0,3.1413521766662598,S,NoCabin,Mr.,11.036406517028809
0,3,male,1,0,10.008517265319824,S,NoCabin,Mr.,47.17451477050781
0,3,male,1,1,18.154132843017578,C,C,Mrs.,27.08835220336914
0,3,male,2,0,70.19635009765625,S,B,Mr.,35.198665618896484
0,3,female,1,1,104.84920501708984,S,B,Mrs.,19.95425796508789
0,3,male,-1,0,63.773521423339844,S,NoCabin,Mr.,40.912452697753906
0,3,male,-1,0,-30.1484317779541,S,B,Mr.,22.846529006958008
0,3,male,1,0,17.137805938720703,S,C,Mr.,33.95838165283203
0,3,male,0,0,1.87675142288208,S,NoCabin,Mr.,45.5247688293457
0,3,male,1,0,50.55284881591797,S,B,Mr.,49.24272537231445
0,3,male,1,0,61.353797912597656,S,C,Mr.,40.35606002807617
0,3,male,0,0,35.71002960205078,S,NoCabin,Mr.,27.86751937866211
0,3,male,1,1,75.92406463623047,S,C,Mr.,33.4290657043457
0,3,male,1,0,19.63157081604004,C,C,Mr.,28.08881187438965
0,3,male,0,0,3.389561176300049,S,D,Mr.,23.30463218688965
0,3,male,1,0,15.607281684875488,S,C,Mr.,44.24629211425781
0,3,male,2,0,60.90089416503906,S,D,Mr.,43.6484260559082
0,3,male,0,0,-81.01470184326172,S,NoCabin,Mr.,22.648584365844727
0,2,female,0,1,48.407188415527344,S,C,Miss.,34.90775680541992
0,3,male,1,0,36.47334289550781,S,NoCabin,Mr.,21.995756149291992
0,2,male,1,1,97.24309539794922,S,B,Mr.,37.6253662109375
0,3,male,0,0,8.737984657287598,S,NoCabin,Mr.,36.134979248046875
0,3,male,0,0,-18.957048416137695,S,D,Mr.,27.523456573486328
0,3,male,-1,0,9.989863395690918,S,B,Misc.,10.305668830871582
0,3,male,2,2,85.5079574584961,S,B,Mr.,49.211578369140625
0,3,male,1,0,93.34854888916016,S,C,Mr.,27.618314743041992
0,2,male,1,1,25.784961700439453,S,B,Mr.,42.494537353515625
0,3,male,0,0,-2.5288634300231934,S,NoCabin,Mr.,25.783164978027344
0,3,male,0,0,55.58918762207031,S,B,Mr.,32.623512268066406
0,3,male,1,1,36.41621398925781,S,B,Mr.,41.12831115722656
0,3,male,0,0,-36.8082160949707,S,C,Mr.,36.874088287353516
0,3,male,1,0,25.715333938598633,S,D,Mr.,47.79405975341797
0,3,male,0,-1,54.888710021972656,S,C,Mr.,45.69023513793945
0,3,male,1,1,41.100704193115234,S,C,Mr.,32.955345153808594
0,3,male,1,0,46.398738861083984,S,D,Mr.,38.54264831542969
0,3,male,1,0,24.147672653198242,S,D,Mr.,33.62351989746094
0,3,male,-1,-1,-31.304868698120117,S,NoCabin,Mr.,36.910213470458984
0,1,female,0,1,32.910457611083984,C,C,Miss.,32.26996612548828
0,3,male,1,1,89.2950210571289,S,B,Mr.,42.7276611328125
0,3,male,0,0,-11.56771183013916,S,D,Mr.,34.85256576538086
0,3,male,2,2,53.07308578491211,C,C,Mrs.,38.50670623779297
0,3,male,1,1,31.378999710083008,S,E,Mr.,32.050968170166016
0,3,male,2,0,-10.955826759338379,S,D,Mr.,32.629005432128906
0,3,male,1,0,82.04267883300781,C,C,Mr.,17.467435836791992
0,3,male,1,0,42.92815017700195,S,NoCabin,Mr.,33.42757034301758
0,3,female,2,1,53.9965934753418,C,C,Mrs.,15.699139595031738
0,3,male,2,1,67.83000183105469,S,E,Mr.,39.92807388305664
0,3,male,1,0,47.83393478393555,S,B,Mr.,28.95233726501465
0,3,male,1,0,12.396222114562988,C,C,Mr.,6.477468967437744
0,3,male,1,1,1.4813008308410645,C,C,Miss.,11.620606422424316
0,3,male,1,-1,-8.582535743713379,S,C,Mr.,22.258621215820312
0,3,male,1,1,58.56555938720703,C,NoCabin,Mr.,40.54970169067383
0,3,male,2,0,7.742733478546143,S,D,Mr.,39.666263580322266
0,3,male,1,1,58.737396240234375,S,C,Mr.,22.54987144470215
0,3,male,1,1,48.006431579589844,C,B,Mr.,32.939735412597656
0,3,male,-2,-1,-24.094873428344727,S,NoCabin,Mr.,46.72999572753906
0,3,male,1,1,66.10470581054688,C,C,Mr.,43.28157424926758
0,3,male,2,1,42.32240676879883,C,C,Miss.,20.67660140991211
0,3,male,-1,0,28.46394920349121,S,NoCabin,Mr.,36.91238784790039
0,3,male,0,0,20.558082580566406,S,NoCabin,Mr.,38.18642044067383
0,3,male,-1,-1,-45.039058685302734,S,D,Mr.,45.13822555541992
0,3,male,0,-1,44.86084747314453,C,C,Misc.,0.8833699822425842
0,3,male,1,0,43.89742660522461,S,NoCabin,Mr.,19.16239356994629
0,3,male,0,0,43.5826530456543,S,B,Mr.,38.94472122192383
0,3,male,0,0,-8.405228614807129,S,NoCabin,Mr.,39.51444625854492
0,3,male,0,1,5.830555438995361,S,D,Mr.,48.729400634765625
0,3,male,1,0,4.476133823394775,S,C,Mr.,34.10907745361328
0,3,male,1,1,90.25962829589844,S,C,Mr.,29.312328338623047
0,3,male,0,0,20.10584831237793,S,NoCabin,Mr.,27.16069984436035
0,3,male,0,0,-10.915558815002441,S,B,Mr.,28.337358474731445
0,3,male,1,0,-21.73807716369629,S,C,Mr.,19.836668014526367
0,3,male,0,0,7.159229755401611,S,C,Mr.,35.88819885253906
0,3,male,0,1,43.31132507324219,S,C,Mr.,36.26197814941406
0,3,male,0,0,15.084782600402832,S,NoCabin,Mrs.,16.05351448059082
0,3,male,0,0,75.9041519165039,S,B,Mr.,17.639205932617188
0,3,male,-1,0,-26.667062759399414,S,C,Mr.,34.6566047668457
0,3,male,0,0,71.36030578613281,C,C,Mr.,35.3522834777832
0,3,male,0,1,42.37239074707031,S,NoCabin,Mr.,13.015166282653809
0,3,male,0,-1,14.44982624053955,S,NoCabin,Mr.,22.039113998413086
0,3,female,0,1,43.822139739990234,S,C,Mr.,20.46980857849121
0,3,male,0,1,-17.40169334411621,S,NoCabin,Mr.,19.930692672729492
0,3,female,1,1,51.05809783935547,S,B,Miss.,21.51530647277832
0,3,female,0,1,52.393226623535156,S,C,Mr.,23.85834503173828
0,2,male,1,1,-3.5204367637634277,S,B,Mr.,42.3659553527832
0,3,male,2,0,33.34827423095703,S,D,Mr.,47.35814666748047
0,3,male,2,0,0.927155077457428,S,D,Mr.,40.15317916870117
0,3,male,0,0,31.981678009033203,C,NoCabin,Mr.,31.680458068847656
0,3,male,1,1,61.921390533447266,S,B,Mr.,41.07377624511719
0,3,male,-1,0,29.81430435180664,S,C,Mr.,34.01784133911133
0,3,male,1,1,49.19829177856445,S,C,Mr.,31.17301368713379
0,3,male,0,0,27.103975296020508,S,C,Mr.,34.90708923339844
0,3,male,1,1,70.10224151611328,C,C,Mrs.,32.699867248535156
0,3,female,1,1,89.53307342529297,C,C,Miss.,31.644432067871094
0,3,male,1,0,14.325642585754395,S,NoCabin,Mr.,45.649803161621094
0,3,male,1,0,48.18154525756836,S,B,Mr.,25.564470291137695
0,3,male,0,-1,-10.430100440979004,S,NoCabin,Mr.,28.276071548461914
0,3,male,1,0,-9.836369514465332,S,NoCabin,Mr.,17.383529663085938
0,3,female,-1,0,7.726107120513916,C,B,Mrs.,12.352799415588379
0,3,male,1,1,23.784345626831055,S,B,Mrs.,10.811161994934082
0,3,male,0,0,53.71389389038086,S,NoCabin,Mr.,22.402057647705078
0,3,male,0,0,14.116265296936035,S,D,Mr.,40.26328659057617
0,3,female,0,1,56.76859664916992,S,C,Miss.,29.98165512084961
0,3,female,1,1,67.75774383544922,S,C,Miss.,31.65311622619629
0,3,male,0,0,3.539156436920166,S,D,Mr.,37.778594970703125
0,3,male,3,0,-10.14986515045166,S,D,Mr.,45.27076721191406
0,3,female,0,1,15.321253776550293,Q,C,Miss.,22.46819496154785
0,3,female,0,1,29.38562774658203,C,C,Mr.,31.223072052001953
0,3,male,0,0,-12.327637672424316,S,D,Mr.,45.03864288330078
0,3,female,0,1,57.363731384277344,S,NoCabin,Mrs.,13.564370155334473
0,3,male,1,0,17.515331268310547,S,D,Mr.,42.74533462524414
0,3,male,1,0,2.9973511695861816,S,C,Mr.,11.35669231414795
0,3,male,0,0,39.13576126098633,S,NoCabin,Mr.,33.458309173583984
0,3,male,2,1,63.04016876220703,S,B,Mr.,47.54381561279297
0,3,male,1,1,84.69190979003906,S,C,Mr.,31.600643157958984
0,3,male,2,0,60.40407943725586,S,D,Mr.,51.640098571777344
0,3,male,1,-1,-18.307558059692383,S,D,Mr.,52.997802734375
0,3,male,1,1,50.0922737121582,C,NoCabin,Mr.,18.931503295898438
0,3,male,1,0,32.60441970825195,S,C,Mr.,33.34984588623047
0,1,male,1,1,66.12842559814453,C,C,Mr.,29.866634368896484
0,3,male,-1,0,-6.228761196136475,S,D,Mr.,31.56090545654297
0,3,male,1,0,58.36771011352539,S,C,Mr.,18.284914016723633
0,3,female,0,0,62.09355926513672,S,C,Miss.,17.205556869506836
0,3,male,-1,0,29.12513542175293,C,C,Mr.,45.11495590209961
0,3,male,0,0,-14.9813814163208,S,NoCabin,Mr.,33.60830307006836
0,3,male,0,-1,-15.852799415588379,S,NoCabin,Mr.,41.920921325683594
0,3,male,-2,-1,-20.772356033325195,S,NoCabin,Mr.,48.229827880859375
0,3,male,-1,0,-4.20785665512085,S,NoCabin,Mr.,29.069711685180664
0,3,male,1,0,-15.663155555725098,S,D,Mr.,38.4154052734375
0,3,male,1,1,75.38478088378906,S,B,Mr.,38.272090911865234
0,3,male,-1,0,-1.592618465423584,S,C,Mr.,50.073394775390625
0,3,male,0,0,6.516571521759033,S,C,Mr.,21.437171936035156
0,3,male,0,0,31.329591751098633,C,C,Mr.,42.85586929321289
0,3,male,1,0,30.666507720947266,S,NoCabin,Mr.,24.83060646057129
0,3,male,1,0,42.5174446105957,S,C,Mr.,49.22807693481445
0,2,male,1,0,18.237939834594727,S,B,Mr.,31.8925724029541
